ImageNumber,Intensity_LowerQuartileIntensity_MIRO160mer,Intensity_LowerQuartileIntensity_Subtract_perinucleus_Miro160mer,Intensity_MADIntensity_MIRO160mer,Intensity_MADIntensity_Subtract_perinucleus_Miro160mer,Intensity_MaxIntensity_MIRO160mer,Intensity_MaxIntensity_Subtract_perinucleus_Miro160mer,Intensity_MeanIntensity_MIRO160mer,Intensity_MeanIntensity_Subtract_perinucleus_Miro160mer,Intensity_MedianIntensity_MIRO160mer,Intensity_MedianIntensity_Subtract_perinucleus_Miro160mer,Intensity_MinIntensity_MIRO160mer,Intensity_MinIntensity_Subtract_perinucleus_Miro160mer,Intensity_PercentMaximal_MIRO160mer,Intensity_PercentMaximal_Subtract_perinucleus_Miro160mer,Intensity_StdIntensity_MIRO160mer,Intensity_StdIntensity_Subtract_perinucleus_Miro160mer,Intensity_TotalArea_MIRO160mer,Intensity_TotalArea_Subtract_perinucleus_Miro160mer,Intensity_TotalIntensity_MIRO160mer,Intensity_TotalIntensity_Subtract_perinucleus_Miro160mer,Intensity_UpperQuartileIntensity_MIRO160mer,Intensity_UpperQuartileIntensity_Subtract_perinucleus_Miro160mer
1,0.0018768596928566694,0.0018616006709635258,0.00015259022,0.00012207218,0.1597467,0.1597467,0.002174502050419718,0.002124828738702914,0.0019989319,0.0019531548,0.0015259022,0.0015259022,1.8903648857917152e-05,3.017384054754658e-05,0.0007993359,0.00074477855,5289984,3314129,11503.081,7041.9565,0.002243076218292117,0.002151522086933255
2,0.0018310826271772385,0.0018158236052840948,9.155413e-05,7.629511e-05,0.109300375,0.07129015,0.0019945193758501914,0.0019365223974442325,0.0019073777,0.0018921187,0.0014801251,0.0014801251,1.8903648857917152e-05,2.2795742849431383e-05,0.0004338211,0.0003317762,5289984,4386784,10550.976,8495.105,0.0020141908898949623,0.0019684138242155313
3,0.0018310826271772385,0.0018158236052840948,7.629511e-05,7.629511e-05,0.19736019,0.15109484,0.0019911817003487155,0.001941065790675424,0.0018921187,0.0018921187,0.0014801251,0.0014801251,1.8903648857917152e-05,2.1401809993874803e-05,0.0009088521,0.0008027139,5289984,4672502,10533.319,9069.634,0.0019989318680018187,0.0019684138242155313
4,0.0018310826271772385,0.0018310826271772385,9.155413e-05,7.629511e-05,0.21788357,0.21788357,0.0020349224177710176,0.001985240545212129,0.0019073777,0.0018921187,0.0014953841,0.0014953841,1.8903648857917152e-05,2.2911706759480463e-05,0.00076627336,0.0007455608,5289984,4364581,10764.707,8664.743,0.002029449911788106,0.001983672846108675
5,0.0018616006709635258,0.0018463416490703821,0.00012207218,9.155413e-05,0.09390402,0.09390402,0.0021198660746776362,0.0020531409741799253,0.0019531548,0.0019226368,0.0015259022,0.0015259022,1.8903648857917152e-05,2.624364706913574e-05,0.00083981175,0.0007499183,5289984,3810446,11214.058,7823.383,0.0021362630650401115,0.0020447089336812496
6,0.0018616006709635258,0.0018463416490703821,0.00012207218,9.155413e-05,0.27263296,0.09372091,0.0021106948512864122,0.002044999368043585,0.0019531548,0.0019226368,0.0014953841,0.0014953841,1.8903648857917152e-05,2.8222183087461674e-05,0.001012654,0.00072112755,5289984,3543312,11165.542,7246.071,0.0021362630650401115,0.0020599679555743933
7,0.0018463416490703821,0.0018310826271772385,0.00010681315,7.629511e-05,0.15152209,0.15152209,0.0020425252290460615,0.001973500318176433,0.0019226368,0.0018921187,0.0014953841,0.0014953841,1.8903648857917152e-05,2.4351596137544633e-05,0.00060535886,0.0005037446,5289984,4106507,10804.926,8104.193,0.0020599679555743933,0.0019989318680018187
8,0.0018463416490703821,0.0018310826271772385,0.00010681315,9.155413e-05,0.100068666,0.057450216,0.0020293395647557723,0.001970904497314797,0.0019378958,0.0019073777,0.0015106432,0.0015106432,1.8903648857917152e-05,2.561422265572871e-05,0.0004959722,0.00041774113,5289984,3904081,10735.174,7694.571,0.002075226977467537,0.0020141908898949623
9,0.0018463416490703821,0.0018310826271772385,9.155413e-05,7.629511e-05,0.1546807,0.06324865,0.0020356697026399323,0.0019731019151438193,0.0019226368,0.0019073777,0.0015106432,0.0015106432,1.8903648857917152e-05,2.3311561112306478e-05,0.0005771684,0.00043431102,5289984,4289717,10768.66,8464.049,0.0020447089336812496,0.0019989318680018187
10,0.0018616006709635258,0.0018463416490703821,0.00015259022,0.00010681315,0.11525139,0.08915847,0.0022455583558357644,0.0021416773600971923,0.0019836728,0.0019378958,0.0014801251,0.0014801251,1.8903648857917152e-05,2.4260462263700064e-05,0.00082979864,0.0006850222,5289984,4121933,11878.968,8827.851,0.002288853283971548,0.002121004043146968
11,0.0018463416490703821,0.0018310826271772385,0.00010681315,9.155413e-05,0.14927901,0.097596705,0.0021831148408246602,0.0020656994742266647,0.0019226368,0.0019073777,0.0015106432,0.0015106432,1.8903648857917152e-05,2.2133863837781796e-05,0.0009041419,0.0006920699,5289984,4517964,11548.643,9332.756,0.0021057450212538242,0.002029449911788106
12,0.0018463416490703821,0.0018310826271772385,0.00010681315,9.155413e-05,0.19391166,0.110368505,0.0021950115864008283,0.002071209300530141,0.0019378958,0.0019073777,0.0015106432,0.0015106432,1.8903648857917152e-05,2.202680044864187e-05,0.0009925975,0.00070016494,5289984,4539924,11611.576,9403.133,0.002121004043146968,0.002029449911788106
13,0.0018463416490703821,0.0018310826271772385,0.00010681315,9.155413e-05,0.110109106,0.10997177,0.0021933433024679282,0.00208236082472211,0.0019378958,0.0019073777,0.0015106432,0.0015106432,1.8903648857917152e-05,2.2188156006699934e-05,0.00091809523,0.00075951323,5289984,4506909,11602.751,9385.011,0.0021057450212538242,0.002029449911788106
14,0.0018463416490703821,0.0018310826271772385,0.00010681315,9.155413e-05,0.1610132,0.1610132,0.0021704530882087733,0.002064160411620133,0.0019226368,0.0019073777,0.0014953841,0.0014953841,1.8903648857917152e-05,2.1453689101289946e-05,0.0009135071,0.00069596944,5289984,4661203,11481.662,9621.471,0.002075226977467537,0.0020141908898949623
15,0.0018463416490703821,0.0018310826271772385,0.00012207218,9.155413e-05,0.12449836,0.12449836,0.0021968271858785397,0.002067067118097324,0.0019378958,0.0019073777,0.0015106432,0.0015106432,1.8903648857917152e-05,2.2696838330420573e-05,0.00097510323,0.0006886824,5289984,4405900,11621.181,9107.291,0.0021362630650401115,0.002029449911788106
16,0.0018463416490703821,0.0018310826271772385,0.00010681315,9.155413e-05,0.1266804,0.06903181,0.0021951542867969923,0.0020869052680009934,0.0019226368,0.0019073777,0.0014953841,0.0014953841,1.8903648857917152e-05,2.180735902414685e-05,0.00094855146,0.0007618737,5289984,4585608,11612.331,9569.7295,0.0020904859993606806,0.0020141908898949623
17,0.0018463416490703821,0.0018310826271772385,0.00012207218,9.155413e-05,0.1949035,0.1949035,0.0021663090539357018,0.002072199279310498,0.0019378958,0.0019073777,0.0015106432,0.0015106432,1.8903648857917152e-05,2.2674868015262e-05,0.0008125024,0.0007097327,5289984,4410169,11459.74,9138.749,0.002151522086933255,0.0020447089336812496
18,0.0018463416490703821,0.0018310826271772385,0.00010681315,9.155413e-05,0.086243995,0.086243995,0.0021441790469616732,0.0020606185002614978,0.0019378958,0.0019226368,0.0015106432,0.0015106432,1.8903648857917152e-05,2.190100264980231e-05,0.00074764667,0.0006314348,5289984,4566001,11342.673,9408.786,0.0020904859993606806,0.002029449911788106
19,0.0018310826271772385,0.0018310826271772385,9.155413e-05,7.629511e-05,0.10724041,0.10241856,0.0021296047767464894,0.002032064489196691,0.0019226368,0.0019073777,0.0014953841,0.0014953841,1.8903648857917152e-05,2.1203538276839334e-05,0.00086054974,0.00067617116,5289984,4716194,11265.575,9583.61,0.0020447089336812496,0.0019989318680018187
20,0.0018310826271772385,0.0018310826271772385,9.155413e-05,7.629511e-05,0.091203175,0.091203175,0.0021060549654427123,0.002028251514658058,0.0019073777,0.0018921187,0.0015106432,0.0015106432,1.8903648857917152e-05,2.1199780370275362e-05,0.00072693534,0.0006279802,5289984,4717030,11140.997,9567.323,0.002029449911788106,0.0019989318680018187
21,0.0018463416490703821,0.0018310826271772385,0.00010681315,9.155413e-05,0.17459373,0.07025254,0.0022000494826638415,0.0020906588226849905,0.0019378958,0.0019226368,0.0015106432,0.0015106432,1.8903648857917152e-05,2.26869415325755e-05,0.00089544983,0.0006765745,5289984,4407822,11638.227,9215.252,0.002151522086933255,0.0020447089336812496
22,0.0018463416490703821,0.0018310826271772385,0.0001373312,0.00010681315,0.17108415,0.17108415,0.002252791401401214,0.0021209386656859093,0.0019531548,0.0019226368,0.0014953841,0.0014953841,1.8903648857917152e-05,2.3140166933164254e-05,0.00094374287,0.00076473545,5289984,4321490,11917.23,9165.615,0.0022278171963989735,0.002075226977467537
23,0.0018310826271772385,0.0018310826271772385,9.155413e-05,9.155413e-05,0.283299,0.13586633,0.002073247350559094,0.0020043654985670476,0.0019226368,0.0019073777,0.0014953841,0.0014953841,1.8903648857917152e-05,2.1767470735268155e-05,0.00068896974,0.000488932,5289984,4594011,10967.445,9208.077,0.0020447089336812496,0.0019989318680018187
24,0.0018463416490703821,0.0018310826271772385,0.00010681315,9.155413e-05,0.14810407,0.14810407,0.002173128212970493,0.0020527236761605848,0.0019226368,0.0019073777,0.0015259022,0.0015259022,1.8903648857917152e-05,2.1810893014298132e-05,0.0008973329,0.0006728092,5289984,4584865,11495.813,9411.461,0.0020904859993606806,0.0020141908898949623
25,0.0018310826271772385,0.0018158236052840948,9.155413e-05,7.629511e-05,0.2633097,0.07710384,0.002073218736637483,0.001994242895731493,0.0019073777,0.0018921187,0.0014953841,0.0014953841,1.8903648857917152e-05,2.068957098726288e-05,0.0008564747,0.0005641791,5289984,4833353,10967.294,9638.88,0.0020141908898949623,0.001983672846108675
26,0.0018463416490703821,0.0018310826271772385,0.00012207218,0.00010681315,0.24325933,0.24325933,0.0022225429787453045,0.002107907323480107,0.0019531548,0.0019226368,0.0014953841,0.0014953841,1.8903648857917152e-05,2.288565184057855e-05,0.0010026741,0.0008164101,5289984,4369550,11757.217,9210.606,0.002197299152612686,0.0020599679555743933
27,0.0018463416490703821,0.0018310826271772385,0.00012207218,9.155413e-05,0.1728542,0.1728542,0.0022143955799299206,0.002104955112829461,0.0019378958,0.0019073777,0.0014953841,0.0014953841,1.8903648857917152e-05,2.2290823469829704e-05,0.0009929586,0.00086111185,5289984,4486151,11714.117,9443.146,0.002151522086933255,0.0020447089336812496
28,0.0018463416490703821,0.0018310826271772385,9.155413e-05,7.629511e-05,0.10745403,0.10745403,0.0020633567177967835,0.0019864946242938706,0.0019226368,0.0019073777,0.0015106432,0.0015106432,1.8903648857917152e-05,2.3797432447418382e-05,0.00065135665,0.00056302134,5289984,4202134,10915.124,8347.517,0.0020599679555743933,0.0019989318680018187
29,0.0018310826271772385,0.0018158236052840948,9.155413e-05,7.629511e-05,0.079621576,0.079621576,0.002032873107165825,0.00195856588304249,0.0019073777,0.0018921187,0.0014953841,0.0015106432,3.7807297715834305e-05,2.2757390064169013e-05,0.0006840038,0.00045610106,5289984,4394177,10753.866,8606.285,0.002029449911788106,0.001983672846108675
30,0.0018463416490703821,0.0018310826271772385,0.00010681315,9.155413e-05,0.15320058,0.15320058,0.0020670185613392215,0.002002636516266389,0.0019378958,0.0019073777,0.0015106432,0.0015106432,1.8903648857917152e-05,2.4792923306314833e-05,0.0007145699,0.00058454863,5289984,4033409,10934.495,8077.452,0.0020904859993606806,0.0020141908898949623
31,0.0018463416490703821,0.0018310826271772385,0.00010681315,9.155413e-05,0.11221485,0.07106127,0.0020344653334490237,0.001983375544374458,0.0019378958,0.0019073777,0.0015106432,0.0015106432,1.8903648857917152e-05,2.510662784847246e-05,0.0005023445,0.0004463229,5289984,3983012,10762.289,7899.8086,0.002075226977467537,0.0020141908898949623
32,0.0018463416490703821,0.0018310826271772385,0.00010681315,7.629511e-05,0.2049897,0.1435874,0.0020777194295979913,0.0019983494814097,0.0019226368,0.0019073777,0.0015259022,0.0015259022,1.8903648857917152e-05,2.4180931401115707e-05,0.0008255724,0.0006438186,5289984,4135490,10991.103,8264.154,0.002075226977467537,0.0019989318680018187
33,0.0018310826271772385,0.0018310826271772385,9.155413e-05,7.629511e-05,0.11296254,0.11296254,0.0020118394749043663,0.0019553119987283773,0.0019073777,0.0018921187,0.0014648661,0.0014648661,1.8903648857917152e-05,2.2500619892078025e-05,0.00046470182,0.00039516605,5289984,4444322,10642.599,8690.036,0.002029449911788106,0.001983672846108675
34,0.0018310826271772385,0.0018158236052840948,9.155413e-05,7.629511e-05,0.180148,0.11499199,0.0020103443513486995,0.0019513574120458691,0.0019073777,0.0018921187,0.0014801251,0.0014801251,1.8903648857917152e-05,2.2307247535495294e-05,0.000708385,0.0005377927,5289984,4482848,10634.689,8747.639,0.0020141908898949623,0.001983672846108675
35,0.0018463416490703821,0.0018310826271772385,0.00010681315,9.155413e-05,0.2043183,0.17465477,0.0020770253112414898,0.002011974238655571,0.0019378958,0.0019073777,0.0014801251,0.0014801251,1.8903648857917152e-05,2.4485744277253063e-05,0.0008798536,0.00080782955,5289984,4084009,10987.431,8216.921,0.0020904859993606806,0.0020141908898949623
36,0.0018310826271772385,0.0018158236052840948,9.155413e-05,7.629511e-05,0.15126269,0.10513466,0.0020345701896262824,0.0019527127371505915,0.0019073777,0.0018921187,0.0015259022,0.0015259022,1.8903648857917152e-05,2.1760678236819285e-05,0.0007414233,0.0005451082,5289984,4595445,10762.844,8973.584,0.0020141908898949623,0.0019684138242155313
37,0.0018768596928566694,0.0018616006709635258,0.00012207218,0.00010681315,0.04512093,0.04512093,0.002130537775196957,0.0020710533801682357,0.0019684138,0.0019531548,0.0015106432,0.0015106432,1.8903648857917152e-05,2.6579591923525197e-05,0.0005299767,0.0004587874,5289984,3762285,11270.511,7791.893,0.002166781108826399,0.0020904859993606806
38,0.0018768596928566694,0.0018616006709635258,0.0001373312,0.00012207218,0.09742886,0.016891737,0.0021564477735187856,0.0021008907843781213,0.0019836728,0.0019684138,0.0015259022,0.0015259022,1.8903648857917152e-05,2.719255620089534e-05,0.00060255843,0.00047527257,5289984,3677477,11407.574,7725.9775,0.00221255817450583,0.0021362630650401115
39,0.0018463416490703821,0.0018310826271772385,0.00010681315,9.155413e-05,0.110841535,0.050507363,0.0020707029268070567,0.002007239589974864,0.0019378958,0.0019073777,0.0015259022,0.0015259022,1.8903648857917152e-05,2.268992716987177e-05,0.0006480189,0.00038374914,5289984,4407242,10953.985,8846.391,0.002075226977467537,0.002029449911788106
40,0.0018463416490703821,0.0018310826271772385,0.00010681315,9.155413e-05,0.055329215,0.055329215,0.0020870158158205203,0.0020292602944108635,0.0019378958,0.0019226368,0.0015106432,0.0015106432,1.8903648857917152e-05,2.2644768571597436e-05,0.0005332982,0.0004496371,5289984,4416031,11040.28,8961.276,0.0020904859993606806,0.002029449911788106
41,0.0018463416490703821,0.0018310826271772385,9.155413e-05,7.629511e-05,0.16244754,0.020996414,0.0020347839633116094,0.0019859515086350465,0.0019226368,0.0019073777,0.0015106432,0.0015106432,1.8903648857917152e-05,2.2581483589922968e-05,0.00066090765,0.00034257828,5289984,4428407,10763.975,8794.602,0.0020447089336812496,0.0020141908898949623
42,0.0018463416490703821,0.0018310826271772385,0.00010681315,9.155413e-05,0.26178378,0.14021516,0.0021119376185140637,0.002034241828948379,0.0019378958,0.0019073777,0.0014801251,0.0014801251,1.8903648857917152e-05,2.2462561648500443e-05,0.0008312367,0.0005374906,5289984,4451852,11172.116,9056.144,0.002075226977467537,0.002029449911788106
43,0.0018616006709635258,0.0018463416490703821,0.00012207218,0.00010681315,0.08130007,0.08130007,0.0021124436234117154,0.0020561626594031235,0.0019684138,0.0019378958,0.0015259022,0.0015259022,1.8903648857917152e-05,2.5306602138205428e-05,0.00055389357,0.00047269076,5289984,3951538,11174.793,8125.005,0.002151522086933255,0.0020904859993606806
44,0.0018616006709635258,0.0018463416490703821,0.00012207218,0.00010681315,0.2230106,0.06259251,0.002118628661022415,0.0020609885394447572,0.0019684138,0.0019378958,0.0015259022,0.0015259022,1.8903648857917152e-05,2.515962524235009e-05,0.00069254305,0.00047065274,5289984,3974622,11207.512,8191.6504,0.002151522086933255,0.0020904859993606806
45,0.0018616006709635258,0.0018463416490703821,0.00012207218,0.00010681315,0.047013048,0.047013048,0.002085206862156861,0.0020515558775001555,0.0019684138,0.0019378958,0.0014953841,0.0014953841,1.8903648857917152e-05,2.6133118972069445e-05,0.00045166092,0.00041481905,5289984,3826562,11030.711,7850.406,0.0021362630650401115,0.0020904859993606806
46,0.0018463416490703821,0.0018463416490703821,0.00010681315,9.155413e-05,0.19056992,0.08911269,0.0020945887209323317,0.002031330849788525,0.0019378958,0.0019226368,0.0015259022,0.0015259022,1.8903648857917152e-05,2.3373851905611712e-05,0.0006803231,0.0004930047,5289984,4278285,11080.341,8690.612,0.0020904859993606806,0.002029449911788106
47,0.0018463416490703821,0.0018463416490703821,0.00012207218,9.155413e-05,0.16757458,0.102708474,0.002155791683987135,0.002076461251268134,0.0019531548,0.0019226368,0.0015106432,0.0015106432,1.8903648857917152e-05,2.393834631031087e-05,0.0009167787,0.00062785414,5289984,4177398,11404.104,8674.205,0.0021362630650401115,0.0020599679555743933
48,0.0018616006709635258,0.0018463416490703821,0.00012207218,0.00010681315,0.10122835,0.100679025,0.0021444965691885835,0.00207672037141569,0.0019531548,0.0019378958,0.0015106432,0.0015106432,1.8903648857917152e-05,2.3809880957738174e-05,0.00073718745,0.0005851003,5289984,4199937,11344.353,8722.095,0.002151522086933255,0.002075226977467537
49,0.0018463416490703821,0.0018310826271772385,0.00010681315,9.155413e-05,0.14509805,0.14509805,0.0020880773000093193,0.0020246253496501443,0.0019378958,0.0019226368,0.0014953841,0.0014953841,1.8903648857917152e-05,2.3515772616588262e-05,0.0006728559,0.0005597906,5289984,4252465,11045.8955,8609.648,0.0021057450212538242,0.0020447089336812496
50,0.0018616006709635258,0.0018463416490703821,0.00012207218,0.00010681315,0.14442664,0.14442664,0.0021305462670704674,0.0020763107949557753,0.0019531548,0.0019378958,0.0015259022,0.0015259022,1.8903648857917152e-05,2.4839709355528774e-05,0.0005982016,0.0005328337,5289984,4025812,11270.556,8358.837,0.002151522086933255,0.002075226977467537
51,0.0018616006709635258,0.0018463416490703821,0.00010681315,0.00010681315,0.07006943,0.024612803,0.002072672118431738,0.0020249964221232346,0.0019531548,0.0019378958,0.0014953841,0.0015411612,1.8903648857917152e-05,2.4629892758983938e-05,0.00043423419,0.00033664197,5289984,4060107,10964.402,8221.702,0.002121004043146968,0.0020599679555743933
52,0.0018463416490703821,0.0018310826271772385,9.155413e-05,9.155413e-05,0.1534142,0.1534142,0.002034203193005877,0.0019775048856593706,0.0019226368,0.0019073777,0.0015259022,0.0015259022,1.8903648857917152e-05,2.2677521337846764e-05,0.00042326652,0.00033396384,5289984,4409653,10760.902,8720.11,0.0020599679555743933,0.0020141908898949623
53,0.0018463416490703821,0.0018310826271772385,0.00010681315,9.155413e-05,0.073701076,0.044190127,0.002031377983610158,0.0019793067171669037,0.0019226368,0.0019073777,0.0015259022,0.0015259022,1.8903648857917152e-05,2.3416960764179732e-05,0.0004331847,0.000330318,5289984,4270409,10745.957,8452.449,0.0020599679555743933,0.0020141908898949623
54,0.0018616006709635258,0.0018463416490703821,0.00012207218,0.00010681315,0.039703976,0.03633173,0.0020989657279091014,0.0020453534591832016,0.0019684138,0.0019378958,0.0015106432,0.0015106432,1.8903648857917152e-05,2.51341156410607e-05,0.00047750867,0.0004047547,5289984,3978656,11103.495,8137.758,0.002151522086933255,0.002075226977467537
55,0.0018616006709635258,0.0018463416490703821,0.00012207218,9.155413e-05,0.1494316,0.08552682,0.00217061849513628,0.002050058339892537,0.0019684138,0.0019226368,0.0015106432,0.0015106432,1.8903648857917152e-05,2.9369567547802642e-05,0.0010672665,0.00067276217,5289984,3404885,11482.537,6980.213,0.002151522086933255,0.0020447089336812496
56,0.0018463416490703821,0.0018310826271772385,0.00010681315,7.629511e-05,0.1295491,0.10220493,0.0021364795021709894,0.0019753764403963757,0.0019378958,0.0019073777,0.0015106432,0.0015106432,1.8903648857917152e-05,2.6838173329511578e-05,0.0011387225,0.0005381875,5289984,3726036,11301.942,7360.3237,0.002075226977467537,0.0019989318680018187
57,0.0018310826271772385,0.0018158236052840948,9.155413e-05,7.629511e-05,0.112138554,0.059708554,0.002053396303986931,0.0019431381156814708,0.0019073777,0.0018921187,0.0014953841,0.0014953841,1.8903648857917152e-05,2.3827604422689312e-05,0.00084065634,0.00038223874,5289984,4196813,10862.434,8154.9873,0.002029449911788106,0.0019684138242155313
58,0.0018463416490703821,0.0018310826271772385,0.00010681315,9.155413e-05,0.14493018,0.08349737,0.0021628655992272376,0.002011461384691668,0.0019378958,0.0019073777,0.0015106432,0.0015106432,1.8903648857917152e-05,2.6285339982472937e-05,0.0013344534,0.00063054333,5289984,3804402,11441.524,7652.4077,0.002075226977467537,0.0020141908898949623
59,0.0018616006709635258,0.0018310826271772385,0.00012207218,9.155413e-05,0.1313344,0.107743956,0.002185786458073408,0.002009317900659995,0.0019531548,0.0019226368,0.0015106432,0.0015106432,1.8903648857917152e-05,3.0050307219315856e-05,0.001280792,0.0006285475,5289984,3327753,11562.775,6686.5137,0.0021362630650401115,0.002029449911788106
60,0.0018616006709635258,0.0018463416490703821,0.00010681315,9.155413e-05,0.25032425,0.20314336,0.002155815867366045,0.002016082663313858,0.0019531548,0.0019226368,0.0015106432,0.0015106432,1.8903648857917152e-05,2.9712066307824136e-05,0.0011928346,0.0006836058,5289984,3365636,11404.231,6785.4004,0.002121004043146968,0.002029449911788106
61,0.0018616006709635258,0.0018463416490703821,0.00012207218,9.155413e-05,0.109102,0.099488825,0.002180713486680678,0.002027201035972077,0.0019684138,0.0019226368,0.0015259022,0.0015259022,1.8903648857917152e-05,3.425961042026607e-05,0.0011714029,0.0006462483,5289984,2918889,11535.939,5917.175,0.002151522086933255,0.0020447089336812496
62,0.0018463416490703821,0.0018310826271772385,0.00010681315,7.629511e-05,0.122423135,0.08075074,0.0021502782428075395,0.0020002566618737942,0.0019378958,0.0019073777,0.0015106432,0.0015106432,1.8903648857917152e-05,2.648056829418005e-05,0.0010974375,0.0005535158,5289984,3776354,11374.9375,7553.6772,0.0020904859993606806,0.0020141908898949623
63,0.0018463416490703821,0.0018310826271772385,9.155413e-05,7.629511e-05,0.16740672,0.16740672,0.0021010023007040288,0.001987988677949787,0.0019226368,0.0019073777,0.0015106432,0.0015106432,1.8903648857917152e-05,2.568577816991399e-05,0.0009939428,0.00061586854,5289984,3893205,11114.269,7739.6475,0.0020599679555743933,0.0019989318680018187
